Ext_concept_id,LOCAL_CONCEPT_ID,Ext_concept_name,Ext_domain_id,Ext_vocabulary_id,Ext_concept_class_ID,Ext_STANDARD_CONCEPT,Ext_concept_code,Ext_Valid_start_date,Ext_Valid_end_date,Ext_Invalid_reason,Ext_PREDICATE_ID,Ext_CONFIDENCE,Ext_provenance,Ext_subvocabulary_id,,Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,CONFIDENCE,MODIFIER,NOTES,Dev_Version,,Choices_Calculations_OR_Slider_Labels,Field_Note,PhenX_Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,SRC_CODE_UNIT,SRC_CODE_DESCRIPTION_UNIT,UCUM_Concept_ID,MOCA_File_Fieldname,MOCA_File_Fieldname_Naming_Unit,MOCA_Example_Data,MOCA_Data_Type,MOCA_Value_Range,MOCA_Data_Description,Equivalent_NDA_MOCA_element_name
2005200119,2005200119,Places for bicycling (such as bike paths) in and around my neighborhood are well maintained and not obstructed. Would you say that you...,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,radio,,1341,pxne14,,Places for bicycling (such as bike paths) in and around my neighborhood are well maintained and not obstructed. Would you say that you...,,,,,PhenX,,,,,,,10/2,,"1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree | 555, Don't know/Not sure | 777, Prefer not to say","Phenx Protocol ID 291291.  No publications, no variables enumerated, no LOINC nor SNOMED codes",Yes,291201,PX291201140000,Exact,,,,,,,,,,
2005200120,2005200120,There is so much traffic on the streets that it makes it difficult or unpleasant to ride a bicycle in my neighborhood. Would you say that you...,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,radio,,1342,pxne15,,There is so much traffic on the streets that it makes it difficult or unpleasant to ride a bicycle in my neighborhood. Would you say that you...,,,,,PhenX,,,,,,,10/2,,"1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree | 555, Don't know/Not sure | 777, Prefer not to say","Phenx Protocol ID 291291.  No publications, no variables enumerated, no LOINC nor SNOMED codes",Yes,291201,PX291201150000,Exact,,,,,,,,,,
2005200121,2005200121,The crime rate in my neighborhood makes it unsafe to go on walks during the day. Would you say that you...,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,radio,,1343,pxne16,,The crime rate in my neighborhood makes it unsafe to go on walks during the day. Would you say that you...,,,,,PhenX,,,,,,,10/2,,"1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree | 555, Don't know/Not sure | 777, Prefer not to say","Phenx Protocol ID 291291.  No publications, no variables enumerated, no LOINC nor SNOMED codes",Yes,291201,PX291201160000,Exact,,,,,,,,,,
2005200122,2005200122,There are many places to go within easy walking distance of my home. Would you say that you...,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,radio,,1344,pxne17,,There are many places to go within easy walking distance of my home. Would you say that you...,,,,,PhenX,,,,,,,10/2,,"1, Strongly disagree | 2, Somewhat disagree | 3, Somewhat agree | 4, Strongly agree | 555, Don't know/Not sure | 777, Prefer not to say","Phenx Protocol ID 291291.  No publications, no variables enumerated, no LOINC nor SNOMED codes",Yes,291201,PX291201170000,Exact,,,,,,,,,,
2005200123,2005200123, PhenX Neighborhood Enviroment Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,text,,1345,pxnestartts,, PhenX Neighborhood Enviroment Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,Yes,291201,,,sec,seconds,8555,,,,,,,
2005200124,2005200124, PhenX Neighborhood Environment Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,text,,1346,pxnecmpts,, PhenX Neighborhood Environment Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,Yes,291201,,,sec,seconds,8555,,,,,,,
2005200125,2005200125, PhenX Neighborhood Environment MetaData,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_neighborhood_environment_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_neighborhood_environment_survey,text,,1347,px291201_metadata,, PhenX Neighborhood Environment MetaData,none - OPS,,,,,,,,,,,10/2,,,,Yes,291201,,,,,,,,,,,,
2005200126,2005200126,How often in the past year?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,radio,,1351,pxrd1,,How often in the past year?,,,,,PhenX,,,,,,,10/2,,"1, Never | 2, Once in a while | 3, Sometimes | 4, A lot | 5, Most of the time | 6, Almost all the time | 777, Prefer not to say","Phenx Protocol ID 281501 (Racial/Ethnic Discrimination - Recent and Lifetime). No publications, no variables enumerated, no LOINC nor SNOMED codes. This spreadhseet appears to be missing the actual question.  Maybe this is an error exporting from REDCap? Needs the verbiage to map ",Yes,281501,PX281501010100,Exact,,,,,,,,,,
2005200127,2005200127,How often in your entire life?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,radio,,1352,pxrd2,,How often in your entire life?,,,,,PhenX,,,,,,,10/2,,"1, Never | 2, Once in a while | 3, Sometimes | 4, A lot | 5, Most of the time | 6, Almost all the time | 777, Prefer not to say","Phenx Protocol ID 281501 (Racial/Ethnic Discrimination - Recent and Lifetime). No publications, no variables enumerated, no LOINC nor SNOMED codes. This spreadhseet appears to be missing the actual question.  Maybe this is an error exporting from REDCap? Needs the verbiage to map ",Yes,281501,PX281501010200,Exact,,,,,,,,,,
2005200128,2005200128,"On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,radio,,1353,pxrd3,,"On a scale of 1-6, how stressful was this for you? 1 = Not at all stressful; 6 = Extremely stressful",,,,,PhenX,,,,,,,10/2,,"1, 1 - Not at all stressful | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 - Extremely stressful | 777, Prefer not to say","Phenx Protocol ID 281501 (Racial/Ethnic Discrimination - Recent and Lifetime). No publications, no variables enumerated, no LOINC nor SNOMED codes. This spreadhseet appears to be missing the actual question.  Maybe this is an error exporting from REDCap? Needs the verbiage to map ",Yes,281501,PX281501010300,Modified,,,,,,,,,,
2005200129,2005200129,In the Past Year?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,radio,,1402,pxrd52,,In the Past Year?,,,,,PhenX,,,,,,,10/2,,"1, The Same as it is now | 2, A little different | 3, Different in a few ways | 4, Different in a lot of ways | 5, Different in most ways | 6, Totally different | 777, Prefer not to say","Phenx Protocol ID 281501 (Racial/Ethnic Discrimination - Recent and Lifetime). No publications, no variables enumerated, no LOINC nor SNOMED codes. This spreadhseet appears to be missing the actual question.  Maybe this is an error exporting from REDCap? Needs the verbiage to map ",Yes,281501,PX281501170100,Exact,,,,,,,,,,
2005200130,2005200130,In your entire life?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,radio,,1403,pxrd53,,In your entire life?,,,,,PhenX,,,,,,,10/2,,"1, The Same as it is now | 2, A little different | 3, Different in a few ways | 4, Different in a lot of ways | 5, Different in most ways | 6, Totally different | 777, Prefer not to say","Phenx Protocol ID 281501 (Racial/Ethnic Discrimination - Recent and Lifetime). No publications, no variables enumerated, no LOINC nor SNOMED codes. This spreadhseet appears to be missing the actual question.  Maybe this is an error exporting from REDCap? Needs the verbiage to map ",Yes,281501,PX281501170200,Exact,,,,,,,,,,
2005200131,2005200131, PhenX Racial/Ethnic Discrimination Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,text,,1405,pxrdcmpts,, PhenX Racial/Ethnic Discrimination Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,Yes,281501,,,sec,seconds,8555,,,,,,,
2005200132,2005200132, PhenX Racial/Ethnic Discrimination Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,text,,1406,pxrdstartts,, PhenX Racial/Ethnic Discrimination Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,Yes,281501,,,sec,seconds,8555,,,,,,,
2005200133,2005200133, PhenX Racial/Ethnic MetaData,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,px_racial_ethnic_discrimination_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_racial_ethnic_discrimination_survey,text,,1407,px281501_metadata,, PhenX Racial/Ethnic MetaData,none - OPS,,,,,,,,,,,10/2,,,,Yes,281501,,,,,,,,,,,,
2005200134,2005200134,Planned date & time of in-person visit,Observation,AIREADI,Observation,S,185353001,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,185353001,study_enrollment,,Original,6/23/2023,Yes,Yes,open-source,Yes,study_enrollment,text,,1416,visdat,,Planned date & time of in-person visit,4085800,,Appointment date,Observation,SNOMED,Observation,S,185353001,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200135,2005200135,Date driving record assessment conducted,Observation,AIREADI,Clinical Observation,S,90118-1,2024-04-11,2099-12-31,Null,skos:closeMatch,0.5,90118-1,driving_record,,Original,6/23/2023,Yes,Yes,open-source,Yes,driving_record,text,,1425,dricmpdat,,Date driving record assessment conducted,1176381,,Date and time of scheduled task,Observation,LOINC,Clinical Observation,S,90118-1,0.5,,,10/2,,,Requires fact relationship tabel entry / why is this is text field - should be date,No,,,,,,,,,,,,,
2005200136,2005200136,"In an average week, how many days per week do you normally drive? (number of days)",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,driving_record,,Original,6/23/2023,Yes,Yes,open-source,Yes,driving_record,text,,1429,dri1,,"In an average week, how many days per week do you normally drive? (number of days)",,,,,,,,,,,,10/2,,,,No,,,,,,,,,,,,,
2005200137,2005200137,About how many miles did you personally drive during the past 12 months in all motorized vehicles?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,driving_record,,Original,6/23/2023,Yes,Yes,open-source,Yes,driving_record,radio,,1430,dri2,,About how many miles did you personally drive during the past 12 months in all motorized vehicles?,,,,,,,,,,,,10/2,,"1, 5000 miles or less | 2, 5001 to 10,000 miles | 3, 10,001 to 15.000 miles | 4, 15,001 to 20,000 miles | 5, More than 20,000 miles | 99, Don't know",,No,,,,,,,,,,,,,
2005200138,2005200138,Drivers license state,Observation,AIREADI,Location,S,398070004,2024-04-11,2099-12-31,Null,skos:broadMatch,1,398070004,driving_record,,Added,6/27/2023,Yes,Yes,protected,Yes,driving_record,dropdown,,,dristate,,Drivers license state,4161694,,State,Observation,SNOMED,Location,S,398070004,1,,,10/2,,"AL, Alabama|
AK, Alaska|
AZ, Arizona|
AR, Arkansas|
CA, California|
CO, Colorado|
CN, Connecticut|
DE, Delaware|
FL, Florida|
GA, Georgia|
HI, Hawaii|
ID, Idaho|
IL, Illinois|
IN, Indiana|
IA, Iowa|
KS, Kansas|
KY, Kentucky|
LA, Louisiana|
ME, Maine|
MD, Maryland|
MA, Massachusetts|
MI, Michigan|
MN, Minnesota|
MS, Mississippi|
MO, Missouri|
MT, Montana|
NE, Nebraska|
NV, Nevada|
NH, New Hampshire|
NJ, New Jersey|
NM, New Mexico|
NY, New York|
NC, North Carolina|
ND, North Dakota|
OH, Ohio|
OK, Oklahoma|
OR, Oregon|
PA, Pennsylvania|
RI, Rhode Island|
SC, South Carolina|
SD, South Dakota|
TN, Tennessee|
TX, Texas|
UT, Utah|
VT, Vermont|
VA, Virginia|
WA, Washington|
WV, West Virginia|
WI, Wisconsin|
WY, Wyoming|
888, Other|",,No,,,,,,,,,,,,,
2005200139,2005200139, CES-D-10 Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,text,,1208,cesstartts,, CES-D-10 Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200140,2005200140, CES-D-10 Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,text,,1209,cescmpts,, CES-D-10 Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,LA15665-5,2024-04-11,2099-12-31,Null,skos:narrowMatch,1,LA15665-5,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces1,2078,0,ces1_0,Rarely or none of the time (< 1 day),45883771,,Rarely or never,Meas Value,LOINC,Answer,S,LA15665-5,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,LA14733-2,2024-04-11,2099-12-31,Null,skos:narrowMatch,1,LA14733-2,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces1,2079,1,ces1_1,Some or a little of the time (1-2 days) ,45879198,,Some of the time,Meas Value,LOINC,Answer,S,LA14733-2,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,LA6483-7,2024-04-11,2099-12-31,Null,skos:narrowMatch,1,LA6483-7,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces1,2080,2,ces1_2,Occasionally or a moderate amount of time (3-4 days),45879593,,Occasionally,Meas Value,LOINC,Answer,S,LA6483-7,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,LA14734-0,2024-04-11,2099-12-31,Null,skos:narrowMatch,1,LA14734-0,cesd10_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces1,2081,3,ces1_3,All of the time (5-7 days),45879199,,Most of the time,Meas Value,LOINC,Answer,S,LA14734-0,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200145,2005200145,Have you taken aspirin in the past 2 weeks?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,meds_assessment,radio,,1461,cm_asp,,Have you taken aspirin in the past 2 weeks?,,,,,,,,,,,,10/2,,"0, No| 1, Every day | 2, A few days (<1 day/week) | 3, Some days (1-2 days/week) | 4, Most days (3-4 days/week) |99, Don't know/not sure | 777, Decline to answer",,No,,,,,,,,,,,,,
2005200146,2005200146,"Have you taken acetaminophen medicines, such as Tylenol, in the past 2 weeks?",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,meds_assessment,radio,,1462,cm_act,,"Have you taken acetaminophen medicines, such as Tylenol, in the past 2 weeks?",,,,,,,,,,,,10/2,,"0, No| 1, Every day | 2, A few days (<1 day/week) | 3, Some days (1-2 days/week) | 4, Most days (3-4 days/week) |99, Don't know/not sure | 777, Decline to answer",,No,,,,,,,,,,,,,
2005200147,2005200147,Have you taken ibuprofen or ibuprofen-containing medicines such as Advil or Motrin in the past 2 weeks?,,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,meds_assessment,radio,,1463,cm_ibp,,Have you taken ibuprofen or ibuprofen-containing medicines such as Advil or Motrin in the past 2 weeks?,,,,,,,,,,,,10/2,,"0, No| 1, Every day | 2, A few days (<1 day/week) | 3, Some days (1-2 days/week) | 4, Most days (3-4 days/week) |99, Don't know/not sure | 777, Decline to answer",,No,,,,,,,,,,,,,
2005200148,2005200148,"Have you taken antihistamines, such as cold pills or allergy pills, in the past 2 weeks?",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,meds_assessment,radio,,1464,cm_ant,,"Have you taken antihistamines, such as cold pills or allergy pills, in the past 2 weeks?",,,,,,,,,,,,10/2,,"0, No| 1, Every day | 2, A few days (<1 day/week) | 3, Some days (1-2 days/week) | 4, Most days (3-4 days/week) |99, Don't know/not sure | 777, Decline to answer",,No,,,,,,,,,,,,,
2005200149,2005200149,"Have you taken decongestants, such as cold pills or allergy pills, in the past 2 weeks?",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,meds_assessment,radio,,1465,cm_dcg,,"Have you taken decongestants, such as cold pills or allergy pills, in the past 2 weeks?",,,,,,,,,,,,10/2,,"0, No| 1, Every day | 2, A few days (<1 day/week) | 3, Some days (1-2 days/week) | 4, Most days (3-4 days/week) |99, Don't know/not sure | 777, Decline to answer",,No,,,,,,,,,,,,,
