Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,temp_Question_or_Answer,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value,NOTES,Choices_Calculations_OR_Slider_Labels
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,moca,cmt_form_moca,MoCA,0,,Montreal Cognitive Assessment [MoCA],Observation,LOINC,Survey,72133-2,S,skos:exactMatch,1,,,,,43054876,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,ekg,cmt_form_ekg,ECG,0,,ECG analysis,Observation,SNOMED,Qualifier Value,258181008,S,skos:narrowMatch,1,,,,,4120042,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,rt,cmt_form_rt,Retinal Imaging,0,,Retinal photography,Procedure,SNOMED,Procedure,282096008,S,skos:closeMatch,1,,,,,4107003,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,lbr,cmt_form_lbr,Lab Results,0,,Laboratory procedure,Procedure,SNOMED,Procedure,108252007,S,skos:closeMatch,0.75,,,,,4028908,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,lb,cmt_form_lb,Specimen Management,0,,Specimen care management,Procedure,SNOMED,Procedure,385832000,S,skos:narrowMatch,0.75,,,,,4301544,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,dc,cmt_form_dc,Return,0,,,Observation,,,,S,,,,,,,Device Return,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,cnct,cmt_form_cnct,Contact Log,0,,,Observation,,,,S,,,,,,,,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,eos,cmt_form_eos,Disposition,0,,Disposition,Observation,SNOMED,Disposition,726711005,S,skos:exactMatch,1,,,,,37111655,
Changed,6/18/2024,No,No,locked (unavailable),No,comments,,cmt_form,,Answer,dmt,cmt_form_dmt,Data Management,0,,Management,Observation,SNOMED,Qualifier Value,719891000000107,S,skos:broadMatch,1,,,,,44804304,
Changed,6/18/2024,No,No,locked (unavailable),No,consent_survey,radio,,1077,Question,icf_consent,,I have read this entire form and I agree to be in this study.,0,,Informed consent obtained,Observation,LOINC,Clinical Observation,19826-7,S,skos:closeMatch,0.75,,,,,3018196,"1, Yes, I agree to participate | 0, No, I do not agree to participate"
Changed,6/18/2024,No,No,locked (unavailable),No,consent_survey,text,,1078,Question,icf_fname,,Your First Name,0,,First (Given) name Person,Observation,LOINC,Clinical Observation,97848-6,S,skos:closeMatch,1,,,,,1617559,
Changed,6/18/2024,No,No,locked (unavailable),No,consent_survey,text,,1079,Question,icf_lname,,Your Last Name,0,,Last (Family) name Person,Observation,LOINC,Clinical Observation,97847-8,S,skos:closeMatch,1,,,,,1617135,
Changed,6/18/2024,No,No,locked (unavailable),No,consent_survey,file,,1080,Question,icf_sign,,Your Signature,0,,Consent given for observational study participation,Observation,SNOMED,Clinical Finding,736814000,S,skos:relatedMatch,0.5,,,,,42537431,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,text,,1418,Question,cnct_dattim,,Date & time of Attempt or Contact,0,,Date and time of scheduled task,Observation,LOINC,Clinical Observation,90118-1,S,skos:relatedMatch,0.5,,,,,1176381,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,,1421,Question,cnct_type,,Contact Type,0,,Initial contact type,Observation,SNOMED,Observable Entity,405750004,S,skos:narrowMatch,0.75,,,,,4236882,"1, Phone - Participant initiated | 2, Phone - Site initiated | 3, Voicemail message - Participant initiated | 4, Voicemail message - Site initiaited | 5, Email - Participant initiated | 6, Email - Site initiated | 7, Text message - Site initiated | 8, Mail"
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,,1422,Question,cnct_prp,,Purpose of Contact,0,,Purpose,Observation,SNOMED,Attribute,246099003,S,skos:broadMatch,0.75,,,,,4077557,"1, Questions regarding Consent | 2, Report Change in Contact | 3, Issue with Device(s) | 4, Return of Devices | 5, Request to Complete Randomization) | 6, Schedule In Person Visit | 7, Study Payment | 8, Report Adverse Event | 888, Other"
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,notes,,1423,Question,cnct_nt,,Notes,0,,Note,Note,LOINC,Clinical Observation,34109-9,S,skos:exactMatch,1,,,,,3030653,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,radio,cnct_sccs,2918,Answer,1,cnct_sccs_1,Yes,0,,Yes,Meas Value,LOINC,Answer,LA33-6,S,skos:exactMatch,1,,,,,45877994,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,radio,cnct_sccs,2919,Answer,0,cnct_sccs_0,No,0,,No,Meas Value,LOINC,Answer,LA32-8,S,skos:exactMatch,1,,,,,45878245,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2920,Answer,1,cnct_type_1,Phone - Participant initiated,0,,Phone Call,Meas Value,LOINC,Answer,LA4688-3,S,skos:broadMatch,1,,,,,36309019,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2921,Answer,2,cnct_type_2,Phone - Site initiated,0,,Phone Call,Meas Value,LOINC,Answer,LA4688-3,S,skos:broadMatch,1,,,,,36309019,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2924,Answer,5,cnct_type_5,Email - Participant initiated,0,,E-mail,Meas Value,LOINC,Answer,LA29799-6,S,skos:broadMatch,1,,,,,37079112,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2925,Answer,6,cnct_type_6,Email - Site initiated,0,,E-mail,Meas Value,LOINC,Answer,LA29799-6,S,skos:broadMatch,1,,,,,37079112,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2926,Answer,7,cnct_type_7,Text message - Site initiated,0,,Text message,Meas Value,LOINC,Answer,LA29798-8,S,skos:broadMatch,1,,,,,37079157,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_type,2927,Answer,8,cnct_type_8,Mail,0,,Contact Letter,Meas Value,LOINC,Answer,LA4215-5,S,skos:exactMatch,0.75,,,,,36307651,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2928,Answer,1,cnct_prp_1,Questions regarding Consent,0,,Problem with consent,Meas Value,LOINC,Answer,LA7303-6,S,skos:relatedMatch,0.75,,,,,45884391,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2929,Answer,2,cnct_prp_2,Report Change in Contact,0,,Revised - a change in client-provided information,Meas Value,LOINC,Answer,LA29729-3,S,skos:relatedMatch,0.5,,,,,37079318,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2930,Answer,3,cnct_prp_3,Issue with Device(s),0,,Device related,Meas Value,LOINC,Answer,LA28743-5,S,skos:broadMatch,0.75,,,,,36309707,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2931,Answer,4,cnct_prp_4,Return of Devices,0,,Device related,Meas Value,LOINC,Answer,LA28743-5,S,skos:broadMatch,0.75,,,,,36309707,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2935,Answer,8,cnct_prp_8,Report Adverse Event,0,,Adverse event,Meas Value,LOINC,Answer,LA7266-5,S,skos:relatedMatch,0.75,,,,,45884383,
Changed,6/18/2024,No,No,locked (unavailable),No,contact_log,dropdown,cnct_prp,2936,Answer,888,cnct_prp_888,Other,0,,Other,Meas Value,LOINC,Answer,LA46-8,S,skos:exactMatch,1,,,,,45878142,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,text,,1408,Question,deccmpdat,,Decline participation survey/form date (date survey/form opened),0,,Date recorded,Observation,LOINC,Clinical Observation,74015-9,S,skos:closeMatch,0.5,,,,,44786673,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,,1410,Question,dec_nd,,No participant response,0,,Patient survey results not available,Observation,LOINC,Survey,G9604,S,skos:closeMatch,1,,,,,915709,"999, Decline participation survey not done"
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,notes,,1412,Question,scrn_outrsn,,Can you tell us about which tasks you are not comfortable with?,0,,Reason for,Observation,SNOMED,Attribute,410666004,S,skos:relatedMatch,0.5,,,,,4260904,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,notes,,1413,Question,scrn_outrsno,,Can you tell us your other concerns?,0,,Reason for,Observation,SNOMED,Attribute,410666004,S,skos:relatedMatch,0.5,,,,,4260904,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,text,,1414,Question,declinestartts,,Decline Participation Survey Started Timestamp (from REDCap),0,,Time to complete survey,Observation,LOINC,Survey,99423-6,S,skos:relatedMatch,0.5,,,,,1988422,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,text,,1415,Question,declinecmpts,,Decline Participant Survey Completed Timestamp (from REDCap),0,,Time to complete survey,Observation,LOINC,Survey,99423-6,S,skos:relatedMatch,0.5,,,,,1988422,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2911,Answer,1,scrn_out_1,Concerns about privacy,0,,Lack of opportunity for privacy,Observation,SNOMED,Clinical Finding,42536429,S,skos:relatedMatch,0.5,,,,,42536429,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2912,Answer,2,scrn_out_2,The study doesn't benefit me directly,0,,Risk benefit ratio assessment,Procedure,SNOMED,Procedure,425152008,S,skos:relatedMatch,0.5,,,,,4312135,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2913,Answer,3,scrn_out_3,Stipend is too low,0,,Financial concerns,Meas Value,LOINC,Answer,LA28316-0,S,skos:relatedMatch,0.5,,,,,36311124,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2914,Answer,4,scrn_out_4,Feel uncomfortable with some tasks I will need to perform,0,,Anxiety about treatment,Condition,SNOMED,Clinical Finding,,S,skos:relatedMatch,0.5,,,,,4021501,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2915,Answer,5,scrn_out_5,Too difficult to make time for an in-person visit,0,,Schedule/time challenges,Meas Value,LOINC,Answer,225635005,S,skos:relatedMatch,0.75,,,,,36311020,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2916,Answer,6,scrn_out_6,Transportation to/from the Clinical Research Unit,0,,Transportation limitations,Meas Value,LOINC,Answer,LA28319-4,S,skos:relatedMatch,0.75,,,,,36309220,
Changed,6/18/2024,No,No,locked (unavailable),No,decline_participation_survey,checkbox,scrn_out,2917,Answer,888,scrn_out_888,Other issue,0,,Other,Meas Value,LOINC,Answer,LA46-8,S,skos:closeMatch,1,,,,,45878142,
Changed,6/18/2024,No,No,locked (unavailable),No,demographics_survey,dropdown,,1109,Question,brthmm,,Month (e.g. Jan or Feb),0,,Month,Meas Value,LOINC,Answer,LA14217-6,S,skos:closeMatch,1,,,,,45881910,"1, January | 2, February | 3, Mar | 4, April | 5, May | 6, June | 7, July | 8, August | 9, September | 10, October | 11, November | 12, December | 0, Unknown"
Changed,6/18/2024,No,No,locked (unavailable),No,demographics_survey,dropdown,,1110,Question,brthdd,,Day (01 - 31),0,,Day,Meas Value,LOINC,Answer,LA15804-0,S,skos:closeMatch,1,,,,,45881908,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30 | 31, 31 | 0, Unknown"
Changed,6/18/2024,No,No,locked (unavailable),No,demographics_survey,dropdown,brthmm,1879,Answer,0,brthmm_0,Unknown,0,,Unknown,Meas Value,LOINC,Answer,LA4489-6,S,skos:exactMatch,1,,,,,45877986,
Changed,6/18/2024,No,No,locked (unavailable),No,demographics_survey,dropdown,brthdd,1880,Answer,0,brthdd_0,Unknown,0,,Unknown,Meas Value,LOINC,Answer,LA4489-6,S,skos:exactMatch,1,,,,,45877986,
Changed,6/18/2024,No,No,locked (unavailable),No,device_distribution,text,,1450,Question,dvenvstcrcid,,Interviewer code (for installation),0,,,,,,N/A - operational variable,,,,,,,,,
Changed,6/18/2024,No,No,locked (unavailable),No,device_distribution,text,,1451,Question,dvenvsn,,Serial Number,0,,Serial number,Meas Value,LOINC,Answer,LA20885-2,S,skos:exactMatch,1,,,,,45885177,
Changed,6/18/2024,No,Yes,open-source,No,device_return,yesno,,,Question,dvamwendwnd,,Was data downloaded from the physical activity monitor?,0,,,Observation,,,,,,,,,,,,
Changed,6/18/2024,No,Yes,protected,No,device_return,notes,,,Question,dvamwendwndot,,Please explain,0,,,Observation,,,,,,,,,,,,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,text,,,Question,drinum,,Drivers license number,0,,,,,,,,,,,,,,,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1740,Answer,AL,dristate_AL,Alabama,0,,Alabama,Meas Value,LOINC,Answer,LA3904-5,S,skos:exactMatch,1,,,,,45878464,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1741,Answer,AK,dristate_AK,Alaska,0,,Alaska,Meas Value,LOINC,Answer,LA3903-7,S,skos:exactMatch,1,,,,,45880671,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1742,Answer,AZ,dristate_AZ,Arizona,0,,Arizona,Meas Value,LOINC,Answer,LA3895-5,S,skos:exactMatch,1,,,,,45878479,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1743,Answer,AR,dristate_AR,Arkansas,0,,Arkansas,Meas Value,LOINC,Answer,LA3894-8,S,skos:exactMatch,1,,,,,45878333,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1744,Answer,CA,dristate_CA,California,0,,California,Meas Value,LOINC,Answer,LA3875-7,S,skos:exactMatch,1,,,,,45884249,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1745,Answer,CO,dristate_CO,Colorado,0,,Colorado,Meas Value,LOINC,Answer,LA3862-5,S,skos:exactMatch,1,,,,,45880672,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1746,Answer,CT,dristate_CT,Connecticut,0,,Connecticut,Meas Value,LOINC,Answer,LA3859-1,S,skos:exactMatch,1,,,,,45878329,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1747,Answer,DE,dristate_DE,Delaware,0,,Delaware,Meas Value,LOINC,Answer,LA3851-8,S,skos:exactMatch,1,,,,,45878330,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1748,Answer,FL,dristate_FL,Florida,0,,Florida,Meas Value,LOINC,Answer,LA3834-4,S,skos:exactMatch,1,,,,,45878466,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1749,Answer,GA,dristate_GA,Georgia,0,,Georgia,Meas Value,LOINC,Answer,LA3830-2,S,skos:exactMatch,1,,,,,45880064,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1750,Answer,HI,dristate_HI,Hawaii,0,,Hawaii,Meas Value,LOINC,Answer,LA3820-3,S,skos:exactMatch,1,,,,,45884232,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1751,Answer,ID,dristate_ID,Idaho,0,,Idaho,Meas Value,LOINC,Answer,LA3815-3,S,skos:exactMatch,1,,,,,45882202,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1752,Answer,IL,dristate_IL,Illinois,0,,Illinois,Meas Value,LOINC,Answer,LA3814-6,S,skos:exactMatch,1,,,,,45878323,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1753,Answer,IN,dristate_IN,Indiana,0,,Indiana,Meas Value,LOINC,Answer,LA3812-0,S,skos:exactMatch,1,,,,,45878468,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1754,Answer,IA,dristate_IA,Iowa,0,,Iowa,Meas Value,LOINC,Answer,LA3809-6,S,skos:exactMatch,1,,,,,45881554,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1755,Answer,KS,dristate_KS,Kansas,0,,Kansas,Meas Value,LOINC,Answer,LA3799-9,S,skos:exactMatch,1,,,,,45882433,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1756,Answer,KY,dristate_KY,Kentucky,0,,Kentucky,Meas Value,LOINC,Answer,LA3798-1,S,skos:exactMatch,1,,,,,45884238,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1757,Answer,LA,dristate_LA,Louisiana,0,,Louisiana,Meas Value,LOINC,Answer,LA3786-6,S,skos:exactMatch,1,,,,,45880678,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1758,Answer,ME,dristate_ME,Maine,0,,Maine,Meas Value,LOINC,Answer,LA3782-5,S,skos:exactMatch,1,,,,,45884239,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1759,Answer,MD,dristate_MD,Maryland,0,,Maryland,Meas Value,LOINC,Answer,LA3775-9,S,skos:exactMatch,1,,,,,45881556,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1760,Answer,MA,dristate_MA,Massachusetts,0,,Massachusetts,Meas Value,LOINC,Answer,LA33036-7,S,skos:exactMatch,1,,,,,1990218,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1761,Answer,MI,dristate_MI,Michigan,0,,Michigan,Meas Value,LOINC,Answer,LA3771-8,S,skos:exactMatch,1,,,,,45881558,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1762,Answer,MN,dristate_MN,Minnesota,0,,Minnesota,Meas Value,LOINC,Answer,LA3766-8,S,skos:exactMatch,1,,,,,45881574,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1763,Answer,MS,dristate_MS,Mississippi,0,,Mississippi,Meas Value,LOINC,Answer,LA3765-0,S,skos:exactMatch,1,,,,,45878353,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1764,Answer,MO,dristate_MO,Missouri,0,,Missouri,Meas Value,LOINC,Answer,LA3764-3,S,skos:exactMatch,1,,,,,45881575,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1765,Answer,MT,dristate_MT,Montana,0,,Montana,Meas Value,LOINC,Answer,LA3762-7,S,skos:exactMatch,1,,,,,45876289,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1766,Answer,NE,dristate_NE,Nebraska,0,,Nebraska,Meas Value,LOINC,Answer,LA3756-9,S,skos:exactMatch,1,,,,,45878354,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1767,Answer,NV,dristate_NV,Nevada,0,,Nevada,Meas Value,LOINC,Answer,LA3753-6,S,skos:exactMatch,1,,,,,45881577,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1768,Answer,NH,dristate_NH,New Hampshire,0,,New Hampshire,Meas Value,LOINC,Answer,LA3751-0,S,skos:exactMatch,1,,,,,45878613,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1769,Answer,NJ,dristate_NJ,New Jersey,0,,New Jersey,Meas Value,LOINC,Answer,LA3750-2,S,skos:exactMatch,1,,,,,45881578,
Changed,6/18/2024,No,No,locked (unavailable),No,driving_record,dropdown,dristate,1770,Answer,NM,dristate_NM,New Mexico,0,,New Mexico,Meas Value,LOINC,Answer,LA3749-4,S,skos:exactMatch,1,,,,,45882462,
